gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,cusip,conm,curcd,csho,epsfx,ni,costat
7366,12/31/13,2013,INDL,C,D,STD,ETR,29364G103,ENTERGY CORP,USD,178.371,3.99,730.572,A
7366,12/31/14,2014,INDL,C,D,STD,ETR,29364G103,ENTERGY CORP,USD,179.241,5.22,960.257,A
7366,12/31/15,2015,INDL,C,D,STD,ETR,29364G103,ENTERGY CORP,USD,178.389,-0.99,-156.734,A
7366,12/31/16,2016,INDL,C,D,STD,ETR,29364G103,ENTERGY CORP,USD,179.13,-3.26,-564.503,A
7585,12/31/13,2013,INDL,C,D,STD,MSI,620076307,MOTOROLA SOLUTIONS INC,USD,254.5,4.06,1099,A
7585,12/31/14,2014,INDL,C,D,STD,MSI,620076307,MOTOROLA SOLUTIONS INC,USD,219.8,-2.84,1299,A
7585,12/31/15,2015,INDL,C,D,STD,MSI,620076307,MOTOROLA SOLUTIONS INC,USD,174.3,3.17,610,A
7585,12/31/16,2016,INDL,C,D,STD,MSI,620076307,MOTOROLA SOLUTIONS INC,USD,164.7,3.24,560,A
7585,12/31/17,2017,INDL,C,D,STD,MSI,620076307,MOTOROLA SOLUTIONS INC,USD,162,-0.95,-155,A
7620,12/31/13,2013,INDL,C,D,STD,MUR,626717102,MURPHY OIL CORP,USD,183.407,4.69,1123.473,A
7620,12/31/14,2014,INDL,C,D,STD,MUR,626717102,MURPHY OIL CORP,USD,177.499,5.69,905.611,A
7620,12/31/15,2015,INDL,C,D,STD,MUR,626717102,MURPHY OIL CORP,USD,172.035,-12.94,-2270.833,A
7620,12/31/16,2016,INDL,C,D,STD,MUR,626717102,MURPHY OIL CORP,USD,172.202,-1.59,-275.97,A
7637,12/31/13,2013,INDL,C,D,STD,MYL,N59465109,MYLAN NV,USD,371.604,1.58,623.711,A
7637,12/31/14,2014,INDL,C,D,STD,MYL,N59465109,MYLAN NV,USD,375.223,2.34,929.4,A
7637,12/31/15,2015,INDL,C,D,STD,MYL,N59465109,MYLAN NV,USD,490.617,1.7,847.6,A
7637,12/31/16,2016,INDL,C,D,STD,MYL,N59465109,MYLAN NV,USD,535.328,0.92,480,A
7647,12/31/13,2013,FS,C,D,STD,BAC,60505104,BANK OF AMERICA CORP,USD,,,,A
7647,12/31/13,2013,INDL,C,D,STD,BAC,60505104,BANK OF AMERICA CORP,USD,10591.808,0.9,11431,A
7647,12/31/14,2014,FS,C,D,STD,BAC,60505104,BANK OF AMERICA CORP,USD,,,,A
7647,12/31/14,2014,INDL,C,D,STD,BAC,60505104,BANK OF AMERICA CORP,USD,10516.542,0.36,4833,A
7647,12/31/15,2015,FS,C,D,STD,BAC,60505104,BANK OF AMERICA CORP,USD,,,,A
7647,12/31/15,2015,INDL,C,D,STD,BAC,60505104,BANK OF AMERICA CORP,USD,10380.265,1.31,15888,A
7647,12/31/16,2016,FS,C,D,STD,BAC,60505104,BANK OF AMERICA CORP,USD,,,,A
7647,12/31/16,2016,INDL,C,D,STD,BAC,60505104,BANK OF AMERICA CORP,USD,10052.626,1.5,17906,A
7647,12/31/17,2017,FS,C,D,STD,BAC,60505104,BANK OF AMERICA CORP,USD,,,,A
7647,12/31/17,2017,INDL,C,D,STD,BAC,60505104,BANK OF AMERICA CORP,USD,10287.302,1.56,18232,A
7750,12/31/13,2013,INDL,C,D,STD,THC,88033G407,TENET HEALTHCARE CORP,USD,96.86,-1.21,-134,A
7750,12/31/14,2014,INDL,C,D,STD,THC,88033G407,TENET HEALTHCARE CORP,USD,98.382,0.34,12,A
7750,12/31/15,2015,INDL,C,D,STD,THC,88033G407,TENET HEALTHCARE CORP,USD,98.495,-1.43,-140,A
7750,12/31/16,2016,INDL,C,D,STD,THC,88033G407,TENET HEALTHCARE CORP,USD,99.686,-1.88,-192,A
7875,12/31/13,2013,INDL,C,D,STD,NWL,651229106,NEWELL BRANDS INC,USD,278.6,1.44,474.6,A
7875,12/31/14,2014,INDL,C,D,STD,NWL,651229106,NEWELL BRANDS INC,USD,269.2,1.34,377.8,A
7875,12/31/15,2015,INDL,C,D,STD,NWL,651229106,NEWELL BRANDS INC,USD,267.2,0.96,350,A
7875,12/31/16,2016,INDL,C,D,STD,NWL,651229106,NEWELL BRANDS INC,USD,482.5,1.25,527.8,A
7875,12/31/17,2017,INDL,C,D,STD,NWL,651229106,NEWELL BRANDS INC,USD,490.1,5.63,2748.8,A
7881,12/31/13,2013,INDL,C,D,STD,NEM,651639106,NEWMONT MINING CORP,USD,497.678,-5.06,-2462,A
7881,12/31/14,2014,INDL,C,D,STD,NEM,651639106,NEWMONT MINING CORP,USD,498.67,1.1,508,A
7881,12/31/15,2015,INDL,C,D,STD,NEM,651639106,NEWMONT MINING CORP,USD,529.65,0.38,220,A
7881,12/31/16,2016,INDL,C,D,STD,NEM,651639106,NEWMONT MINING CORP,USD,530.465,-0.41,-627,A
7906,5/31/14,2013,INDL,C,D,STD,NKE,654106103,NIKE INC,USD,870,2.97,2693,A
7906,5/31/15,2014,INDL,C,D,STD,NKE,654106103,NIKE INC,USD,857,3.7,3273,A
7906,5/31/16,2015,INDL,C,D,STD,NKE,654106103,NIKE INC,USD,1682,2.16,3760,A
7906,5/31/17,2016,INDL,C,D,STD,NKE,654106103,NIKE INC,USD,1643,2.51,4240,A
7912,12/31/13,2013,INDL,C,D,STD,NBL,655044105,NOBLE ENERGY INC,USD,362.242,2.5,978,A
7912,12/31/14,2014,INDL,C,D,STD,NBL,655044105,NOBLE ENERGY INC,USD,364.693,3.27,1214,A
7912,12/31/15,2015,INDL,C,D,STD,NBL,655044105,NOBLE ENERGY INC,USD,431.793,-6.07,-2441,A
7912,12/31/16,2016,INDL,C,D,STD,NBL,655044105,NOBLE ENERGY INC,USD,433.399,-2.32,-998,A
7912,12/31/17,2017,INDL,C,D,STD,NBL,655044105,NOBLE ENERGY INC,USD,489.956,-2.38,-1118,A
7922,1/31/14,2013,INDL,C,D,STD,JWN,655664100,NORDSTROM INC,USD,191.2,3.71,734,A
7922,1/31/15,2014,INDL,C,D,STD,JWN,655664100,NORDSTROM INC,USD,190.1,3.72,720,A
7922,1/31/16,2015,INDL,C,D,STD,JWN,655664100,NORDSTROM INC,USD,173.5,3.15,600,A
7922,1/31/17,2016,INDL,C,D,STD,JWN,655664100,NORDSTROM INC,USD,170,2.02,354,A
7923,12/31/13,2013,INDL,C,D,STD,NSC,655844108,NORFOLK SOUTHERN CORP,USD,308.878,6.04,1910,A
7923,12/31/14,2014,INDL,C,D,STD,NSC,655844108,NORFOLK SOUTHERN CORP,USD,308.24,6.39,2000,A
7923,12/31/15,2015,INDL,C,D,STD,NSC,655844108,NORFOLK SOUTHERN CORP,USD,297.795,5.1,1556,A
7923,12/31/16,2016,INDL,C,D,STD,NSC,655844108,NORFOLK SOUTHERN CORP,USD,290.418,5.62,1668,A
7923,12/31/17,2017,INDL,C,D,STD,NSC,655844108,NORFOLK SOUTHERN CORP,USD,284.157,18.61,5404,A
7970,12/31/13,2013,INDL,C,D,STD,ES,30040W108,EVERSOURCE ENERGY,USD,315.317,2.49,786.007,A
7970,12/31/14,2014,INDL,C,D,STD,ES,30040W108,EVERSOURCE ENERGY,USD,316.983,2.58,819.546,A
7970,12/31/15,2015,INDL,C,D,STD,ES,30040W108,EVERSOURCE ENERGY,USD,317.191,2.76,878.485,A
7970,12/31/16,2016,INDL,C,D,STD,ES,30040W108,EVERSOURCE ENERGY,USD,316.886,2.96,942.302,A
7974,12/31/13,2013,INDL,C,D,STD,NI,65473P105,NISOURCE INC,USD,313.676,1.57,532.1,A
7974,12/31/14,2014,INDL,C,D,STD,NI,65473P105,NISOURCE INC,USD,316.037,1.67,530,A
7974,12/31/15,2015,INDL,C,D,STD,NI,65473P105,NISOURCE INC,USD,319.11,0.58,286.5,A
7974,12/31/16,2016,INDL,C,D,STD,NI,65473P105,NISOURCE INC,USD,323.16,1.01,331.5,A
7974,12/31/17,2017,INDL,C,D,STD,NI,65473P105,NISOURCE INC,USD,337.016,0.39,128.5,A
7977,12/31/13,2013,INDL,C,D,STD,XEL,98389B100,XCEL ENERGY INC,USD,497.972,1.91,948.234,A
7977,12/31/14,2014,INDL,C,D,STD,XEL,98389B100,XCEL ENERGY INC,USD,505.733,2.03,1021.306,A
7977,12/31/15,2015,INDL,C,D,STD,XEL,98389B100,XCEL ENERGY INC,USD,507.536,1.94,984.485,A
7977,12/31/16,2016,INDL,C,D,STD,XEL,98389B100,XCEL ENERGY INC,USD,507.223,2.21,1123.379,A
7982,12/31/13,2013,FS,C,D,STD,NTRS,665859104,NORTHERN TRUST CORP,USD,,,,A
7982,12/31/13,2013,INDL,C,D,STD,NTRS,665859104,NORTHERN TRUST CORP,USD,237.322,2.99,731.3,A
7982,12/31/14,2014,FS,C,D,STD,NTRS,665859104,NORTHERN TRUST CORP,USD,,,,A
7982,12/31/14,2014,INDL,C,D,STD,NTRS,665859104,NORTHERN TRUST CORP,USD,233.391,3.32,811.8,A
7982,12/31/15,2015,FS,C,D,STD,NTRS,665859104,NORTHERN TRUST CORP,USD,,,,A
7982,12/31/15,2015,INDL,C,D,STD,NTRS,665859104,NORTHERN TRUST CORP,USD,229.294,3.99,973.8,A
7982,12/31/16,2016,FS,C,D,STD,NTRS,665859104,NORTHERN TRUST CORP,USD,,,,A
7982,12/31/16,2016,INDL,C,D,STD,NTRS,665859104,NORTHERN TRUST CORP,USD,228.605,4.32,1032.5,A
7982,12/31/17,2017,FS,C,D,STD,NTRS,665859104,NORTHERN TRUST CORP,USD,,,,A
7982,12/31/17,2017,INDL,C,D,STD,NTRS,665859104,NORTHERN TRUST CORP,USD,226.127,4.92,1199,A
7985,12/31/13,2013,INDL,C,D,STD,NOC,666807102,NORTHROP GRUMMAN CORP,USD,217.599,8.35,1952,A
7985,12/31/14,2014,INDL,C,D,STD,NOC,666807102,NORTHROP GRUMMAN CORP,USD,198.93,9.75,2069,A
7985,12/31/15,2015,INDL,C,D,STD,NOC,666807102,NORTHROP GRUMMAN CORP,USD,181.303,10.39,1990,A
7985,12/31/16,2016,INDL,C,D,STD,NOC,666807102,NORTHROP GRUMMAN CORP,USD,175.068,12.19,2200,A
7985,12/31/17,2017,INDL,C,D,STD,NOC,666807102,NORTHROP GRUMMAN CORP,USD,174.086,11.47,2015,A
8007,12/31/13,2013,FS,C,D,STD,WFC,949746101,WELLS FARGO & CO,USD,,,,A
8007,12/31/13,2013,INDL,C,D,STD,WFC,949746101,WELLS FARGO & CO,USD,5257.163,3.89,21878,A
8007,12/31/14,2014,FS,C,D,STD,WFC,949746101,WELLS FARGO & CO,USD,,,,A
8007,12/31/14,2014,INDL,C,D,STD,WFC,949746101,WELLS FARGO & CO,USD,5170.349,4.1,23057,A
8007,12/31/15,2015,FS,C,D,STD,WFC,949746101,WELLS FARGO & CO,USD,,,,A
8007,12/31/15,2015,INDL,C,D,STD,WFC,949746101,WELLS FARGO & CO,USD,5092.129,4.12,22894,A
8007,12/31/16,2016,FS,C,D,STD,WFC,949746101,WELLS FARGO & CO,USD,,,,A
8007,12/31/16,2016,INDL,C,D,STD,WFC,949746101,WELLS FARGO & CO,USD,5016.109,3.99,21938,A
8007,12/31/17,2017,FS,C,D,STD,WFC,949746101,WELLS FARGO & CO,USD,,,,A
8007,12/31/17,2017,INDL,C,D,STD,WFC,949746101,WELLS FARGO & CO,USD,4891.617,4.1,22183,A
8030,12/31/13,2013,INDL,C,D,STD,NUE,670346105,NUCOR CORP,USD,318.328,1.52,488.025,A
8030,12/31/14,2014,INDL,C,D,STD,NUE,670346105,NUCOR CORP,USD,319.033,2.22,713.946,A
8030,12/31/15,2015,INDL,C,D,STD,NUE,670346105,NUCOR CORP,USD,317.962,1.11,357.659,A
8030,12/31/16,2016,INDL,C,D,STD,NUE,670346105,NUCOR CORP,USD,318.737,2.48,796.271,A
8030,12/31/17,2017,INDL,C,D,STD,NUE,670346105,NUCOR CORP,USD,317.917,4.1,1318.688,A
8068,12/31/13,2013,INDL,C,D,STD,OXY,674599105,OCCIDENTAL PETROLEUM CORP,USD,795.991,7.34,5903,A
8068,12/31/14,2014,INDL,C,D,STD,OXY,674599105,OCCIDENTAL PETROLEUM CORP,USD,770.606,-0.18,616,A
8068,12/31/15,2015,INDL,C,D,STD,OXY,674599105,OCCIDENTAL PETROLEUM CORP,USD,763.679,-10.64,-7829,A
8068,12/31/16,2016,INDL,C,D,STD,OXY,674599105,OCCIDENTAL PETROLEUM CORP,USD,764.238,-1.31,-574,A
8068,12/31/17,2017,INDL,C,D,STD,OXY,674599105,OCCIDENTAL PETROLEUM CORP,USD,765.245,1.7,1311,A
8099,12/31/13,2013,INDL,C,D,STD,FE,337932107,FIRSTENERGY CORP,USD,418.629,0.9,392,A
8099,12/31/14,2014,INDL,C,D,STD,FE,337932107,FIRSTENERGY CORP,USD,421.103,0.51,299,A
8099,12/31/15,2015,INDL,C,D,STD,FE,337932107,FIRSTENERGY CORP,USD,423.56,1.37,578,A
8099,12/31/16,2016,INDL,C,D,STD,FE,337932107,FIRSTENERGY CORP,USD,442.344,-14.49,-6177,A
8099,12/31/17,2017,INDL,C,D,STD,FE,337932107,FIRSTENERGY CORP,USD,445.334,-3.88,-1724,A
8151,12/31/13,2013,INDL,C,D,STD,OKE,682680103,ONEOK INC,USD,206.619,1.27,266.533,A
8151,12/31/14,2014,INDL,C,D,STD,OKE,682680103,ONEOK INC,USD,208.322,1.52,314.107,A
8151,12/31/15,2015,INDL,C,D,STD,OKE,682680103,ONEOK INC,USD,209.731,1.19,244.977,A
8151,12/31/16,2016,INDL,C,D,STD,OKE,682680103,ONEOK INC,USD,210.682,1.67,352.039,A
8215,12/31/13,2013,INDL,C,D,STD,OI,690768403,OWENS-ILLINOIS INC,USD,164.714,1.22,184,A
8215,12/31/14,2014,INDL,C,D,STD,OI,690768403,OWENS-ILLINOIS INC,USD,164.197,0.59,75,A
8215,12/31/15,2015,INDL,C,D,STD,OI,690768403,OWENS-ILLINOIS INC,USD,160.962,0.85,135,A
8215,12/31/16,2016,INDL,C,D,STD,OI,690768403,OWENS-ILLINOIS INC,USD,162.338,1.32,209,A
8215,12/31/17,2017,INDL,C,D,STD,OI,690768403,OWENS-ILLINOIS INC,USD,163.079,1.11,180,A
8245,12/31/13,2013,FS,C,D,STD,PNC,693475105,PNC FINANCIAL SVCS GROUP INC,USD,,,,A
8245,12/31/13,2013,INDL,C,D,STD,PNC,693475105,PNC FINANCIAL SVCS GROUP INC,USD,533,7.39,4220,A
8245,12/31/14,2014,FS,C,D,STD,PNC,693475105,PNC FINANCIAL SVCS GROUP INC,USD,,,,A
8245,12/31/14,2014,INDL,C,D,STD,PNC,693475105,PNC FINANCIAL SVCS GROUP INC,USD,523,7.3,4184,A
8245,12/31/15,2015,FS,C,D,STD,PNC,693475105,PNC FINANCIAL SVCS GROUP INC,USD,,,,A
8245,12/31/15,2015,INDL,C,D,STD,PNC,693475105,PNC FINANCIAL SVCS GROUP INC,USD,504,7.39,4106,A
8245,12/31/16,2016,FS,C,D,STD,PNC,693475105,PNC FINANCIAL SVCS GROUP INC,USD,,,,A
8245,12/31/16,2016,INDL,C,D,STD,PNC,693475105,PNC FINANCIAL SVCS GROUP INC,USD,485,7.3,3903,A
8247,12/31/13,2013,INDL,C,D,STD,PPG,693506107,PPG INDUSTRIES INC,USD,138.646,7.13,3231,A
8247,12/31/14,2014,INDL,C,D,STD,PPG,693506107,PPG INDUSTRIES INC,USD,135.982,8.1,2102,A
8247,12/31/15,2015,INDL,C,D,STD,PPG,693506107,PPG INDUSTRIES INC,USD,266.876,5.14,1406,A
8247,12/31/16,2016,INDL,C,D,STD,PPG,693506107,PPG INDUSTRIES INC,USD,257.33,2.11,877,A
8247,12/31/17,2017,INDL,C,D,STD,PPG,693506107,PPG INDUSTRIES INC,USD,251.174,5.32,1591,A
8253,12/31/13,2013,INDL,C,D,STD,PCAR,693718108,PACCAR INC,USD,354.3,3.3,1171.3,A
8253,12/31/14,2014,INDL,C,D,STD,PCAR,693718108,PACCAR INC,USD,354.5,3.82,1358.8,A
8253,12/31/15,2015,INDL,C,D,STD,PCAR,693718108,PACCAR INC,USD,351.3,4.51,1604,A
8253,12/31/16,2016,INDL,C,D,STD,PCAR,693718108,PACCAR INC,USD,350.7,1.48,521.7,A
8264,12/31/13,2013,INDL,C,D,STD,PCG,69331C108,PG&E CORP,USD,456.67,1.83,828,A
8264,12/31/14,2014,INDL,C,D,STD,PCG,69331C108,PG&E CORP,USD,475.913,3.06,1450,A
8264,12/31/15,2015,INDL,C,D,STD,PCG,69331C108,PG&E CORP,USD,492.025,1.79,888,A
8264,12/31/16,2016,INDL,C,D,STD,PCG,69331C108,PG&E CORP,USD,506.892,2.78,1407,A
8264,12/31/17,2017,INDL,C,D,STD,PCG,69331C108,PG&E CORP,USD,514.756,3.21,1660,A
8272,12/31/13,2013,INDL,C,D,STD,SRE,816851109,SEMPRA ENERGY,USD,244.461,4.01,1009,A
8272,12/31/14,2014,INDL,C,D,STD,SRE,816851109,SEMPRA ENERGY,USD,246.331,4.63,1162,A
8272,12/31/15,2015,INDL,C,D,STD,SRE,816851109,SEMPRA ENERGY,USD,248.298,5.37,1350,A
8272,12/31/16,2016,INDL,C,D,STD,SRE,816851109,SEMPRA ENERGY,USD,250.153,5.46,1371,A
8304,7/31/13,2013,INDL,C,D,STD,PLL,696429307,PALL CORP,USD,111.788,2.89,574.935,I
8304,7/31/14,2014,INDL,C,D,STD,PLL,696429307,PALL CORP,USD,109.847,3.25,363.956,I
8358,6/30/13,2013,INDL,C,D,STD,PH,701094104,PARKER-HANNIFIN CORP,USD,149.289,6.26,948.427,A
8358,6/30/14,2014,INDL,C,D,STD,PH,701094104,PARKER-HANNIFIN CORP,USD,148.903,6.87,1041.048,A
8358,6/30/15,2015,INDL,C,D,STD,PH,701094104,PARKER-HANNIFIN CORP,USD,138.559,6.97,1012.14,A
8358,6/30/16,2016,INDL,C,D,STD,PH,701094104,PARKER-HANNIFIN CORP,USD,134.012,5.89,806.84,A
8358,6/30/17,2017,INDL,C,D,STD,PH,701094104,PARKER-HANNIFIN CORP,USD,133.192,7.25,983.412,A
8402,5/31/14,2013,INDL,C,D,STD,PAYX,704326107,PAYCHEX INC,USD,363,1.71,627.5,A
8402,5/31/15,2014,INDL,C,D,STD,PAYX,704326107,PAYCHEX INC,USD,361.2,1.85,674.9,A
8402,5/31/16,2015,INDL,C,D,STD,PAYX,704326107,PAYCHEX INC,USD,360.4,2.09,756.8,A
8402,5/31/17,2016,INDL,C,D,STD,PAYX,704326107,PAYCHEX INC,USD,359.4,2.25,817.3,A
8455,12/31/13,2013,INDL,C,D,STD,PPL,69351T106,PPL CORP,USD,630.321,1.76,1130,A
8455,12/31/14,2014,INDL,C,D,STD,PPL,69351T106,PPL CORP,USD,665.849,2.38,1737,A
8455,12/31/15,2015,INDL,C,D,STD,PPL,69351T106,PPL CORP,USD,673.857,2.37,682,A
8455,12/31/16,2016,INDL,C,D,STD,PPL,69351T106,PPL CORP,USD,679.731,2.79,1902,A
8455,12/31/17,2017,INDL,C,D,STD,PPL,69351T106,PPL CORP,USD,693.398,1.64,1128,A
8463,12/31/13,2013,INDL,C,D,STD,PNR,G7S00T104,PENTAIR PLC,USD,197.356,2.62,536.8,A
8463,12/31/14,2014,INDL,C,D,STD,PNR,G7S00T104,PENTAIR PLC,USD,182.442,3.14,214.9,A
8463,12/31/15,2015,INDL,C,D,STD,PNR,G7S00T104,PENTAIR PLC,USD,180.456,-0.36,-76.4,A
8463,12/31/16,2016,INDL,C,D,STD,PNR,G7S00T104,PENTAIR PLC,USD,181.765,2.47,522.2,A
8479,12/31/13,2013,INDL,C,D,STD,PEP,713448108,PEPSICO INC,USD,1529,4.32,6740,A
8479,12/31/14,2014,INDL,C,D,STD,PEP,713448108,PEPSICO INC,USD,1488,4.27,6513,A
8479,12/31/15,2015,INDL,C,D,STD,PEP,713448108,PEPSICO INC,USD,1448,3.67,5452,A
8479,12/31/16,2016,INDL,C,D,STD,PEP,713448108,PEPSICO INC,USD,1428,4.36,6329,A
8479,12/31/17,2017,INDL,C,D,STD,PEP,713448108,PEPSICO INC,USD,1420,3.38,4857,A
8530,12/31/13,2013,INDL,C,D,STD,PFE,717081103,PFIZER INC,USD,6399,1.65,22003,A
8530,12/31/14,2014,INDL,C,D,STD,PFE,717081103,PFIZER INC,USD,6291,1.41,9136,A
8530,12/31/15,2015,INDL,C,D,STD,PFE,717081103,PFIZER INC,USD,6175,1.11,6960,A
8530,12/31/16,2016,INDL,C,D,STD,PFE,717081103,PFIZER INC,USD,6070,1.17,7215,A
8539,12/31/13,2013,INDL,C,D,STD,EXC,30161N101,EXELON CORP,USD,857.29,2,1719,A
8539,12/31/14,2014,INDL,C,D,STD,EXC,30161N101,EXELON CORP,USD,859.833,1.88,1623,A
8539,12/31/15,2015,INDL,C,D,STD,EXC,30161N101,EXELON CORP,USD,919.925,2.54,2269,A
8539,12/31/16,2016,INDL,C,D,STD,EXC,30161N101,EXELON CORP,USD,924.035,1.22,1134,A
8539,12/31/17,2017,INDL,C,D,STD,EXC,30161N101,EXELON CORP,USD,963.336,3.97,3770,A
8543,12/31/13,2013,INDL,C,D,STD,MO,02209S103,ALTRIA GROUP INC,USD,1993.479,2.26,4535,A
8543,12/31/14,2014,INDL,C,D,STD,MO,02209S103,ALTRIA GROUP INC,USD,1971.474,2.56,5070,A
8543,12/31/15,2015,INDL,C,D,STD,MO,02209S103,ALTRIA GROUP INC,USD,1960.059,2.67,5241,A
8543,12/31/16,2016,INDL,C,D,STD,MO,02209S103,ALTRIA GROUP INC,USD,1943.272,7.28,14239,A
8549,12/31/13,2013,INDL,C,D,STD,COP,20825C104,CONOCOPHILLIPS,USD,1225.939,6.43,9156,A
8549,12/31/14,2014,INDL,C,D,STD,COP,20825C104,CONOCOPHILLIPS,USD,1231.353,4.6,6869,A
8549,12/31/15,2015,INDL,C,D,STD,COP,20825C104,CONOCOPHILLIPS,USD,1235.996,-3.58,-4428,A
8549,12/31/16,2016,INDL,C,D,STD,COP,20825C104,CONOCOPHILLIPS,USD,1237.269,-2.91,-3615,A
8549,12/31/17,2017,INDL,C,D,STD,COP,20825C104,CONOCOPHILLIPS,USD,1177.107,-0.7,-855,A
8551,1/31/14,2013,INDL,C,D,STD,PVH,693656100,PVH CORP,USD,82.167,1.74,143.537,A
8551,1/31/15,2014,INDL,C,D,STD,PVH,693656100,PVH CORP,USD,82.513,5.27,439,A
8551,1/31/16,2015,INDL,C,D,STD,PVH,693656100,PVH CORP,USD,81.488,6.89,572.4,A
8551,1/31/17,2016,INDL,C,D,STD,PVH,693656100,PVH CORP,USD,78.552,6.79,549,A
8606,12/31/13,2013,INDL,C,D,STD,PBI,724479100,PITNEY BOWES INC,USD,202.083,1.49,142.835,A
8606,12/31/14,2014,INDL,C,D,STD,PBI,724479100,PITNEY BOWES INC,USD,201.028,1.47,333.755,A
8606,12/31/15,2015,INDL,C,D,STD,PBI,724479100,PITNEY BOWES INC,USD,195.521,2,407.943,A
8606,12/31/16,2016,INDL,C,D,STD,PBI,724479100,PITNEY BOWES INC,USD,185.669,0.51,92.805,A
8606,12/31/17,2017,INDL,C,D,STD,PBI,724479100,PITNEY BOWES INC,USD,186.561,1.39,261.34,A
8694,12/31/13,2013,INDL,C,D,STD,POM,713291102,PEPCO HOLDINGS INC,USD,250.325,0.45,-212,I
8694,12/31/14,2014,INDL,C,D,STD,POM,713291102,PEPCO HOLDINGS INC,USD,252.729,0.96,242,I
8694,12/31/15,2015,INDL,C,D,STD,POM,713291102,PEPCO HOLDINGS INC,USD,254.289,1.25,327,I
8717,3/31/14,2013,INDL,C,D,STD,PCP,740189105,PRECISION CASTPARTS CORP,USD,145.085,12.01,1777,I
8717,3/31/15,2014,INDL,C,D,STD,PCP,740189105,PRECISION CASTPARTS CORP,USD,138.587,10.77,1530,I
8717,12/31/15,2015,INDL,C,D,STD,PCP,740189105,PRECISION CASTPARTS CORP,USD,137.739,5.92,813,I
8762,6/30/13,2013,INDL,C,D,STD,PG,742718109,PROCTER & GAMBLE CO,USD,2742.327,3.86,11312,A
8762,6/30/14,2014,INDL,C,D,STD,PG,742718109,PROCTER & GAMBLE CO,USD,2710.806,3.98,11643,A
8762,6/30/15,2015,INDL,C,D,STD,PG,742718109,PROCTER & GAMBLE CO,USD,2714.571,3.06,7036,A
8762,6/30/16,2016,INDL,C,D,STD,PG,742718109,PROCTER & GAMBLE CO,USD,2668.074,3.49,10508,A
8762,6/30/17,2017,INDL,C,D,STD,PG,742718109,PROCTER & GAMBLE CO,USD,2553.297,3.69,15326,A
8810,12/31/13,2013,INDL,C,D,STD,PEG,744573106,PUBLIC SERVICE ENTRP GRP INC,USD,505.858,2.45,1243,A
8810,12/31/14,2014,INDL,C,D,STD,PEG,744573106,PUBLIC SERVICE ENTRP GRP INC,USD,505.837,2.99,1518,A
8810,12/31/15,2015,INDL,C,D,STD,PEG,744573106,PUBLIC SERVICE ENTRP GRP INC,USD,505.282,3.3,1679,A
8810,12/31/16,2016,INDL,C,D,STD,PEG,744573106,PUBLIC SERVICE ENTRP GRP INC,USD,504.866,1.75,887,A
8823,12/31/13,2013,INDL,C,D,STD,PHM,745867101,PULTEGROUP INC,USD,381.3,6.72,2620.116,A
8823,12/31/14,2014,INDL,C,D,STD,PHM,745867101,PULTEGROUP INC,USD,369.459,1.26,474.338,A
8823,12/31/15,2015,INDL,C,D,STD,PHM,745867101,PULTEGROUP INC,USD,349.148,1.36,494.09,A
8823,12/31/16,2016,INDL,C,D,STD,PHM,745867101,PULTEGROUP INC,USD,319.09,1.75,602.703,A
8823,12/31/17,2017,INDL,C,D,STD,PHM,745867101,PULTEGROUP INC,USD,286.752,1.44,447.221,A
8972,12/31/13,2013,INDL,C,D,STD,RTN,755111507,RAYTHEON CO,USD,314.5,5.96,1996,A
8972,12/31/14,2014,INDL,C,D,STD,RTN,755111507,RAYTHEON CO,USD,307.3,6.97,2244,A
8972,12/31/15,2015,INDL,C,D,STD,RTN,755111507,RAYTHEON CO,USD,299,6.75,2074,A
8972,12/31/16,2016,INDL,C,D,STD,RTN,755111507,RAYTHEON CO,USD,292.8,7.44,2211,A
8972,12/31/17,2017,INDL,C,D,STD,RTN,755111507,RAYTHEON CO,USD,288.4,6.94,2024,A
9063,12/31/13,2013,INDL,C,D,STD,AN,05329W102,AUTONATION INC,USD,120.915,3.05,374.9,A
9063,12/31/14,2014,INDL,C,D,STD,AN,05329W102,AUTONATION INC,USD,113.313,3.53,418.7,A
9063,12/31/15,2015,INDL,C,D,STD,AN,05329W102,AUTONATION INC,USD,110.804,3.9,442.6,A
9063,12/31/16,2016,INDL,C,D,STD,AN,05329W102,AUTONATION INC,USD,100.652,4.16,430.5,A
9203,9/30/13,2013,INDL,C,D,STD,ROK,773903109,ROCKWELL AUTOMATION,USD,138.9,5.36,756.3,A
9203,9/30/14,2014,INDL,C,D,STD,ROK,773903109,ROCKWELL AUTOMATION,USD,136.7,5.91,826.8,A
9203,9/30/15,2015,INDL,C,D,STD,ROK,773903109,ROCKWELL AUTOMATION,USD,132.4,6.09,827.6,A
9203,9/30/16,2016,INDL,C,D,STD,ROK,773903109,ROCKWELL AUTOMATION,USD,128.5,5.56,729.7,A
9203,9/30/17,2017,INDL,C,D,STD,ROK,773903109,ROCKWELL AUTOMATION,USD,128.4,6.35,825.7,A
9248,1/31/14,2013,INDL,C,D,STD,ROST,778296103,ROSS STORES INC,USD,213.42,3.88,837.304,A
9248,1/31/15,2014,INDL,C,D,STD,ROST,778296103,ROSS STORES INC,USD,207.47,4.42,924.724,A
